results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,seconds.1,arousal.1,valence.1,cheerful.1,happy.1,angry.1,nervous.1,sad.1,boredom.1,confusion.1,delight.1,concentration.1,frustration.1,surprise.1,none_1.1,confrustion.1,contempt.1,dejection.1,disgust.1,eureka.1,pride.1,sorrow.1,none_2.1
0.91283822,,0.91283858,194.600s,194s,liberal,1,en-us,196.193881s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283822,,0.91283858,195s,194.700s,portion,1,en-us,196.193881s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283822,,0.91283858,195.100s,195s,of,1,en-us,196.193881s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283822,,0.91283858,195.200s,195.100s,the,1,en-us,196.193881s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91283822,,0.91283858,195.800s,195.200s,population,1,en-us,196.193881s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109, such a big police factor in the go on the global scale for immigration and I think the statistics show this so as you could actually read from the article as well most of the opposing side actually come from the younger generation of Korea even the Speights the more liberal display pending the more liberal portion of the population,0.91283858,171s,170.700s,such,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,171.400s,171s,a,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,172s,171.700s,big,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,172.600s,172s,police,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,173.100s,172.600s,factor,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,173.400s,173.100s,in,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,173.500s,173.400s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.82817763,173.700s,173.500s,go,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.90386045,173.800s,173.700s,on,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,173.900s,173.800s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,174.200s,173.900s,global,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.87066185,174.700s,174.200s,scale,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.88269198,175.300s,175.100s,for,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,176.100s,175.300s,immigration,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.85759652,178.800s,178.300s,and,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,179s,178.900s,I,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,179.500s,179s,think,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,180s,179.900s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.87262851,180.600s,180s,statistics,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.7555424,180.800s,180.600s,show,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.72885585,181.200s,180.800s,this,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.86056691,182.400s,182.100s,so,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,182.500s,182.400s,as,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.78168583,182.600s,182.500s,you,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.75968629,182.900s,182.600s,could,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.86056691,183.200s,182.900s,actually,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,183.400s,183.200s,read,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.78168583,183.500s,183.400s,from,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,183.600s,183.500s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.90513229,183.900s,183.600s,article,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.89014757,184s,183.900s,as,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.74376196,184.300s,184s,well,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.76999587,185.400s,184.600s,most,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.89826316,185.800s,185.500s,of,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.75987566,186.200s,185.800s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.85478848,187.300s,186.600s,opposing,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,187.700s,187.300s,side,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.86056691,188.100s,187.700s,actually,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,188.300s,188.100s,come,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.89014757,188.400s,188.300s,from,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,188.500s,188.400s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,188.800s,188.500s,younger,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.72766674,189.400s,188.800s,generation,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,189.800s,189.600s,of,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.86056727,190.300s,189.800s,Korea,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.76301384,191s,190.600s,even,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,191.200s,191s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,191.600s,191.200s,Speights,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.72882986,192.100s,191.600s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,192.400s,192.100s,more,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.76062548,193s,192.400s,liberal,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,193.400s,193.100s,display,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,193.700s,193.400s,pending,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.89014757,193.800s,193.700s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.90513206,194s,193.800s,more,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.7523303,194.500s,194s,liberal,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.91283858,195s,194.700s,portion,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.78168583,195.100s,195s,of,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.75458241,195.100s,195.100s,the,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86053109,,0.74376196,195.900s,195.100s,population,2,en-us,196.213926s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274, and I think that shows are culturally and socially Korea isn't ready for internationalism there's also the political background of Korea and the roots of xenophobia and homogeneity in Korea where we sort of stick to ourselves and we don't really care for other people they're non-korean so I think in that regard we're not ready in the social and cultural mask,0.91283858,197.200s,196.700s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,197.600s,197.500s,I,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,197.700s,197.600s,think,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,197.900s,197.700s,that,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,198.100s,197.900s,shows,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.9124164,198.300s,198.100s,are,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,198.800s,198.300s,culturally,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,198.900s,198.800s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,199.500s,198.900s,socially,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,200.200s,199.800s,Korea,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,200.500s,200.200s,isn't,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,200.800s,200.500s,ready,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,201.500s,200.800s,for,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,202.500s,201.600s,internationalism,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,203.600s,203.500s,there's,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,203.800s,203.600s,also,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,203.900s,203.800s,the,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,204.200s,203.900s,political,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,204.500s,204.200s,background,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,204.600s,204.500s,of,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.53760999,205.100s,204.600s,Korea,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.69733572,205.200s,205.100s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,205.300s,205.200s,the,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.87371522,205.600s,205.300s,roots,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.62976688,205.900s,205.600s,of,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.67659855,206.600s,205.900s,xenophobia,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,206.700s,206.600s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.70774657,207.400s,206.700s,homogeneity,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,207.500s,207.400s,in,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,207.800s,207.500s,Korea,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.71279478,208.300s,207.800s,where,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.76957035,208.800s,208.700s,we,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,209s,208.800s,sort,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.69490153,209.200s,209s,of,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,209.400s,209.200s,stick,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,209.500s,209.400s,to,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.82759476,210s,209.500s,ourselves,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,210.100s,210s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.69490153,210.200s,210.100s,we,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.75589073,210.300s,210.200s,don't,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.69490147,210.500s,210.300s,really,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.71899647,210.900s,210.500s,care,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.61995047,211.200s,210.900s,for,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,211.500s,211.200s,other,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.57759207,211.900s,211.500s,people,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,212.200s,212s,they're,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.87831765,212.900s,212.200s,non-korean,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,213.600s,213.500s,so,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,213.700s,213.600s,I,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,213.800s,213.700s,think,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,213.900s,213.800s,in,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.5777235,214.400s,213.900s,that,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.64150089,214.900s,214.400s,regard,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.90634203,216.100s,215.700s,we're,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.74206579,216.300s,216.100s,not,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.72446465,216.700s,216.300s,ready,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.91283858,216.900s,216.800s,in,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.69423681,217s,216.900s,the,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.68193227,217.400s,217s,social,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.76908076,217.600s,217.400s,and,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.60449427,218s,217.600s,cultural,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81807274,,0.36156124,218.200s,218s,mask,1,en-us,218.594561s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485, and I think that shows are culturally and socially Korea isn't ready for internationalism there's also the political background of Korea and the roots of xenophobia homogeneity in Korea where we sort of stick to ourselves and we don't really care for other people they're non-korean so I think in that regard we're not ready in the social and cultural mask,0.91283858,197.200s,196.600s,and,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,197.600s,197.500s,I,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,197.700s,197.600s,think,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,197.900s,197.700s,that,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,198.100s,197.900s,shows,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,198.300s,198.100s,are,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,198.800s,198.300s,culturally,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,198.900s,198.800s,and,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,199.500s,198.900s,socially,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,200.200s,199.800s,Korea,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,200.500s,200.200s,isn't,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,200.800s,200.500s,ready,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,201.500s,200.800s,for,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,202.500s,201.600s,internationalism,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,203.600s,203.400s,there's,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,203.800s,203.600s,also,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.7347616,203.900s,203.800s,the,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.82828307,204.200s,203.900s,political,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,204.600s,204.200s,background,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.88274312,204.600s,204.600s,of,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.55616975,205s,204.600s,Korea,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.70323253,205.200s,205s,and,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.90577155,205.300s,205.200s,the,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,205.600s,205.300s,roots,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.62053883,205.900s,205.600s,of,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.66835666,206.600s,205.900s,xenophobia,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.71353114,207.300s,206.700s,homogeneity,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,207.500s,207.300s,in,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,207.900s,207.500s,Korea,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.69345194,208.300s,207.900s,where,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,208.800s,208.700s,we,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.91283858,209.100s,208.800s,sort,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80299485,,0.68360817,209.200s,209.100s,of,2,en-us,218.634652s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
