,Unnamed: 0,reult/alternative/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p25,seconds,arousal,valence,happy,angry,nervous,sad,p26,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p25_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p26_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
342,342,0.89703178,,0.91283858,202.1,202.0,are,26,en-us,218.10345,,180.0,3.333,3.333,1.667,1.0,2.333,1.0,,180.0,2.667,3.0,1.333,1.0,2.667,1.0,,,,,,,,,,,,,,,,,
343,343,0.89703178,,0.91283858,202.7,202.1,requirement,26,en-us,218.10345,,180.0,3.333,3.333,1.667,1.0,2.333,1.0,,180.0,2.667,3.0,1.333,1.0,2.667,1.0,,,,,,,,,,,,,,,,,
344,344,0.89703178,,0.91283858,203.5,202.7,already,26,en-us,218.10345,,180.0,3.333,3.333,1.667,1.0,2.333,1.0,,180.0,2.667,3.0,1.333,1.0,2.667,1.0,,,,,,,,,,,,,,,,,
345,345,0.89703178,,0.91283858,204.3,204.0,put,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
346,346,0.89703178,,0.91283858,204.9,204.3,their,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
347,347,0.89703178,,0.91283858,206.2,206.0,game,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
348,348,0.89703178,,0.91283858,206.6,206.2,in,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
349,349,0.89703178,,0.91283858,207.5,206.8,citizen,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
350,350,0.89703178,,0.91283858,208.1,208.0,I,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
351,351,0.89703178,,0.91283858,208.4,208.1,already,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
352,352,0.89703178,,0.91283858,208.7,208.4,miss,26,en-us,218.10345,,185.0,3.333,3.333,1.667,1.0,2.0,1.0,,185.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
353,353,0.89703178,,0.91283858,209.2,208.7,traveler,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
354,354,0.89703178,,0.91283858,209.3,209.2,or,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
355,355,0.89703178,,0.73559022,209.8,209.3,citizen,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
356,356,0.89703178,,0.88343602,210.2,209.8,that,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
357,357,0.89703178,,0.85869282,210.9,210.5,want,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
358,358,0.89703178,,0.79807329,211.4,210.9,to,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
359,359,0.89703178,,0.91051292,211.9,211.6,come,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
360,360,0.89703178,,0.87490582,212.2,211.9,into,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
361,361,0.89703178,,0.91283858,212.8,212.2,Korean,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
362,362,0.89703178,,0.91283858,213.2,212.9,have,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
363,363,0.89703178,,0.90432912,213.3,213.2,to,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
364,364,0.89703178,,0.91283858,213.5,213.3,get,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
365,365,0.89703178,,0.91283858,213.7,213.5,some,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
366,366,0.89703178,,0.91283858,214.3,213.7,result,26,en-us,218.10345,,190.0,3.333,3.333,1.667,1.0,2.0,1.0,,190.0,3.0,3.333,1.667,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
367,367,0.89703178,,0.77031446,215.0,214.4,before,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
368,368,0.89703178,,0.87797582,216.6,216.1,but,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
369,369,0.89703178,,0.81301302,217.2,216.8,so,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
370,370,0.89703178,,0.91283858,217.3,217.2,I,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
371,371,0.89703178,,0.79844368,217.6,217.3,think,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
372,372,0.89703178,,0.8120032,217.9,217.6,this,26,en-us,218.10345,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
373,373,0.8861838, this is a slider easiest way for now to deal with this problem and about the signal for beer that you rest I think this stating that if Korean want to be in the Lea Archery internationalized Country or developed country we have or the government's have to educate the currency teaching people how to living in a globalization work,0.91283858,218.6,218.3,this,26,en-us,247.900865,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
374,374,0.8861838,,0.91283858,218.8,218.6,is,26,en-us,247.900865,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
375,375,0.8861838,,0.91283858,219.3,218.8,a,26,en-us,247.900865,,195.0,3.333,3.333,1.667,1.0,2.0,1.0,,195.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
376,376,0.8861838,,0.91283858,220.1,219.4,slider,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
377,377,0.8861838,,0.91283858,220.6,220.2,easiest,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
378,378,0.8861838,,0.91283858,220.9,220.6,way,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
379,379,0.8861838,,0.91283858,221.1,220.9,for,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
380,380,0.8861838,,0.91283858,221.4,221.1,now,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
381,381,0.8861838,,0.91283858,222.1,221.4,to,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
382,382,0.8861838,,0.91283858,222.9,222.6,deal,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
383,383,0.8861838,,0.91283858,223.2,222.9,with,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
384,384,0.8861838,,0.91283858,223.5,223.2,this,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
385,385,0.8861838,,0.91283858,224.2,223.5,problem,26,en-us,247.900865,,200.0,3.667,3.667,1.667,1.0,2.333,1.0,,200.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
386,386,0.8861838,,0.91283858,225.3,224.7,and,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
387,387,0.8861838,,0.91283858,225.9,225.6,about,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
388,388,0.8861838,,0.91283858,226.0,225.9,the,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
389,389,0.8861838,,0.91283858,226.4,226.0,signal,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
390,390,0.8861838,,0.91283858,226.6,226.4,for,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
391,391,0.8861838,,0.91283858,227.2,226.6,beer,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
392,392,0.8861838,,0.91283858,228.4,228.0,that,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
393,393,0.8861838,,0.91283858,228.9,228.4,you,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
394,394,0.8861838,,0.91283858,229.5,228.9,rest,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
395,395,0.8861838,,0.91283858,230.3,230.1,I,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
396,396,0.8861838,,0.91283858,230.7,230.3,think,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
397,397,0.8861838,,0.91283858,231.0,230.7,this,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
398,398,0.8861838,,0.91283858,231.8,231.2,stating,26,en-us,247.900865,,205.0,3.667,3.667,1.667,1.0,2.333,1.0,,205.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
399,399,0.8861838,,0.91283858,232.2,231.8,that,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
400,400,0.8861838,,0.91283858,232.7,232.3,if,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
401,401,0.8861838,,0.91283858,233.9,233.3,Korean,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
402,402,0.8861838,,0.91283858,234.2,233.9,want,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
403,403,0.8861838,,0.91283858,234.3,234.2,to,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
404,404,0.8861838,,0.91283858,234.6,234.3,be,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
405,405,0.8861838,,0.91283858,235.0,234.6,in,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
406,406,0.8861838,,0.91283858,235.3,235.1,the,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
407,407,0.8861838,,0.91283858,235.6,235.3,Lea,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
408,408,0.8861838,,0.91283858,236.1,235.6,Archery,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
409,409,0.8861838,,0.91283858,237.3,236.1,internationalized,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
410,410,0.8861838,,0.91283858,237.9,237.3,Country,26,en-us,247.900865,,210.0,3.667,3.667,1.667,1.0,2.333,1.0,,210.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
411,411,0.8861838,,0.91283858,238.1,237.9,or,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
412,412,0.8861838,,0.91283858,238.4,238.1,developed,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
413,413,0.8861838,,0.91283858,239.0,238.4,country,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
414,414,0.8861838,,0.91283858,240.0,239.7,we,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
415,415,0.8861838,,0.91283858,240.6,240.0,have,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
416,416,0.8861838,,0.91283858,241.2,240.6,or,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
417,417,0.8861838,,0.72906774,241.5,241.2,the,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
418,418,0.8861838,,0.72826958,242.1,241.5,government's,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
419,419,0.8861838,,0.91283858,242.4,242.1,have,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
420,420,0.8861838,,0.91283858,242.5,242.4,to,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
421,421,0.8861838,,0.79639423,243.0,242.5,educate,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
422,422,0.8861838,,0.71440136,243.4,243.0,the,26,en-us,247.900865,,215.0,4.0,3.667,1.667,1.0,2.667,1.0,,215.0,2.333,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
423,423,0.8861838,,0.91283858,243.9,243.5,currency,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
424,424,0.8861838,,0.91283858,244.2,243.9,teaching,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
425,425,0.8861838,,0.73535389,244.7,244.2,people,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
426,426,0.8861838,,0.77017117,245.0,244.7,how,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
427,427,0.8861838,,0.72071189,245.3,245.0,to,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
428,428,0.8861838,,0.8380717,245.9,245.3,living,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
429,429,0.8861838,,0.91283858,246.3,246.1,in,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
430,430,0.8861838,,0.91283858,246.3,246.3,a,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
431,431,0.8861838,,0.76761067,247.1,246.3,globalization,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
432,432,0.8861838,,0.72906238,247.6,247.1,work,26,en-us,247.900865,,220.0,4.0,3.667,1.667,1.0,2.667,1.0,,220.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
433,433,0.77855194, I just put the SS right away sir topics now first it's like you say Korean government has put the human to the result list but it's like if you have like another country's or like a cider just do like this again so it's just like,0.91283858,253.4,253.3,I,25,en-us,276.826309,,225.0,4.0,3.667,1.667,1.0,2.667,1.0,,225.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
434,434,0.77855194,,0.91283858,253.7,253.4,just,25,en-us,276.826309,,225.0,4.0,3.667,1.667,1.0,2.667,1.0,,225.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
435,435,0.77855194,,0.91283858,254.1,253.7,put,25,en-us,276.826309,,225.0,4.0,3.667,1.667,1.0,2.667,1.0,,225.0,2.667,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
436,436,0.77855194,,0.91283858,254.3,254.1,the,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
437,437,0.77855194,,0.7278437,255.8,255.5,SS,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
438,438,0.77855194,,0.91283858,256.0,255.8,right,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
439,439,0.77855194,,0.90055525,256.3,256.0,away,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
440,440,0.77855194,,0.77305496,256.9,256.3,sir,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
441,441,0.77855194,,0.91283858,258.4,257.8,topics,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
442,442,0.77855194,,0.82660156,258.8,258.4,now,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
443,443,0.77855194,,0.91283858,259.2,258.8,first,25,en-us,276.826309,,230.0,4.0,3.667,1.667,1.0,2.667,1.0,,230.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
444,444,0.77855194,,0.91283858,259.4,259.2,it's,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
445,445,0.77855194,,0.72809529,259.9,259.4,like,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
446,446,0.77855194,,0.91283858,260.5,260.3,you,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
447,447,0.77855194,,0.74109429,261.3,260.5,say,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
448,448,0.77855194,,0.76467776,262.7,261.9,Korean,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
449,449,0.77855194,,0.77160102,263.2,262.7,government,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
450,450,0.77855194,,0.76784408,263.3,263.2,has,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
451,451,0.77855194,,0.91283858,263.6,263.3,put,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
452,452,0.77855194,,0.88000655,263.7,263.6,the,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
453,453,0.77855194,,0.76150137,264.0,263.7,human,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
454,454,0.77855194,,0.91283858,264.1,264.0,to,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
455,455,0.77855194,,0.76784402,264.2,264.1,the,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
456,456,0.77855194,,0.91283858,264.7,264.2,result,25,en-us,276.826309,,235.0,4.0,3.667,1.667,1.0,2.667,1.0,,235.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
457,457,0.77855194,,0.72654909,265.1,264.7,list,25,en-us,276.826309,,240.0,4.0,3.667,1.667,1.0,2.667,1.0,,240.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
458,458,0.77855194,,0.85926503,266.5,265.9,but,25,en-us,276.826309,,240.0,4.0,3.667,1.667,1.0,2.667,1.0,,240.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
459,459,0.77855194,,0.91283858,267.0,266.8,it's,25,en-us,276.826309,,240.0,4.0,3.667,1.667,1.0,2.667,1.0,,240.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
460,460,0.77855194,,0.78669631,267.5,267.0,like,25,en-us,276.826309,,240.0,4.0,3.667,1.667,1.0,2.667,1.0,,240.0,2.667,3.667,2.0,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
